case_id,application_date,region_id,country_of_citizenship,sex,age_group,decision,protection_type
439,2022-12-01,1,Georgia,Female,35-44,Accepted,Subsidiary protection
440,2023-11-01,3,Ukraine,Male,18-24,Pending,None
441,2023-04-01,6,Spain,Male,25-34,Accepted,Temporary protection
442,2023-04-01,5,Algeria,Male,18-24,Accepted,Subsidiary protection
443,2023-07-01,1,Morocco,Female,18-24,Accepted,Refugee status
444,2022-11-01,1,Syria,Female,25-34,Rejected,None
445,2023-05-01,1,Guinea,Female,25-34,Pending,None
446,2023-04-01,4,Syria,Female,25-34,Pending,None
447,2025-04-01,9,Nigeria,Male,45-54,Accepted,Subsidiary protection
448,2023-02-01,8,Bangladesh,Male,35-44,Rejected,None
449,2022-05-01,3,Bangladesh,Female,25-34,Pending,None
450,2025-06-01,2,Turkey,Male,45-54,Rejected,None
451,2025-08-01,2,Guinea,Male,25-34,Pending,None
452,2025-07-01,7,Syria,Male,25-34,Pending,None
453,2022-09-01,5,Ukraine,Male,35-44,Accepted,Temporary protection
454,2023-08-01,1,Georgia,Male,25-34,Pending,None
455,2023-02-01,1,China,Male,35-44,Accepted,Refugee status
456,2023-01-01,3,Senegal,Female,18-24,Pending,None
457,2025-09-01,4,Italy,Male,25-34,Accepted,Subsidiary protection
458,2022-07-01,10,Guinea,Male,25-34,Pending,None
459,2024-06-01,1,India,Female,45-54,Pending,None
460,2024-11-01,7,Turkey,Male,35-44,Accepted,Subsidiary protection
461,2022-04-01,8,Algeria,Female,45-54,Rejected,None
462,2025-07-01,2,Nigeria,Male,25-34,Rejected,None
463,2022-11-01,1,Guinea,Male,45-54,Accepted,Refugee status
464,2023-08-01,1,Portugal,Female,18-24,Withdrawn,None
465,2024-02-01,5,China,Male,25-34,Pending,None
466,2025-06-01,1,Bangladesh,Female,25-34,Rejected,None
467,2025-12-01,8,Algeria,Male,25-34,Withdrawn,None
468,2022-12-01,6,Afghanistan,Male,18-24,Accepted,Subsidiary protection
469,2023-08-01,7,Georgia,Male,35-44,Pending,None
470,2024-06-01,6,Algeria,Female,25-34,Rejected,None
471,2023-08-01,1,Morocco,Male,45-54,Accepted,Refugee status
472,2022-04-01,6,Georgia,Male,55+,Pending,None
473,2025-02-01,4,Senegal,Male,45-54,Rejected,None
474,2024-04-01,1,Bangladesh,Male,25-34,Accepted,Refugee status
475,2022-07-01,1,Syria,Male,25-34,Accepted,Subsidiary protection
476,2024-07-01,2,Guinea,Male,55+,Accepted,Subsidiary protection
477,2025-08-01,4,Morocco,Female,25-34,Rejected,None
478,2024-07-01,1,Algeria,Female,25-34,Accepted,Temporary protection
479,2023-11-01,3,Nigeria,Female,35-44,Rejected,None
480,2025-02-01,9,Spain,Female,35-44,Pending,None
481,2023-02-01,2,Italy,Male,18-24,Accepted,Refugee status
482,2022-05-01,1,Turkey,Female,25-34,Accepted,Subsidiary protection
483,2023-12-01,3,Senegal,Female,18-24,Pending,None
484,2023-02-01,3,Nigeria,Female,18-24,Pending,None
485,2023-12-01,9,Bangladesh,Female,25-34,Pending,None
486,2024-10-01,3,Portugal,Female,45-54,Pending,None
487,2025-05-01,1,India,Female,35-44,Rejected,None
488,2024-05-01,1,Italy,Male,25-34,Pending,None
489,2024-06-01,1,Italy,Female,18-24,Rejected,None
490,2025-10-01,6,Tunisia,Female,55+,Rejected,None
491,2025-08-01,1,Portugal,Male,35-44,Rejected,None
492,2025-02-01,7,Italy,Male,25-34,Rejected,None
493,2025-08-01,4,Turkey,Female,55+,Accepted,Refugee status
494,2023-11-01,6,Italy,Male,55+,Withdrawn,None
495,2025-01-01,1,Guinea,Female,18-24,Rejected,None
496,2024-02-01,1,Senegal,Male,35-44,Pending,None
497,2024-06-01,2,Senegal,Male,35-44,Rejected,None
498,2024-08-01,2,Nigeria,Male,45-54,Rejected,None
499,2022-04-01,3,Georgia,Male,25-34,Rejected,None
500,2022-01-01,6,Italy,Male,35-44,Pending,None
501,2025-10-01,8,Syria,Female,25-34,Accepted,Subsidiary protection
502,2023-06-01,4,Spain,Female,25-34,Rejected,None
503,2022-03-01,1,Senegal,Male,25-34,Withdrawn,None
504,2022-06-01,1,Georgia,Male,25-34,Accepted,Temporary protection
505,2022-02-01,8,Senegal,Male,35-44,Accepted,Subsidiary protection
506,2022-12-01,1,Italy,Female,25-34,Pending,None
507,2024-12-01,1,Italy,Female,45-54,Rejected,None
508,2025-04-01,9,Bangladesh,Male,35-44,Pending,None
509,2022-04-01,1,Georgia,Male,25-34,Withdrawn,None
510,2024-03-01,6,Tunisia,Female,35-44,Accepted,Subsidiary protection
511,2024-08-01,1,Ukraine,Female,45-54,Pending,None
512,2025-06-01,5,Spain,Male,25-34,Pending,None
513,2025-08-01,1,Senegal,Male,35-44,Accepted,Refugee status
514,2025-07-01,8,Ukraine,Female,45-54,Accepted,Temporary protection
515,2024-11-01,1,Portugal,Male,18-24,Rejected,None
516,2025-03-01,1,Ukraine,Female,25-34,Accepted,Refugee status
517,2024-12-01,7,Guinea,Male,18-24,Accepted,Refugee status
518,2025-01-01,4,Ukraine,Male,25-34,Pending,None
519,2025-08-01,2,Morocco,Male,35-44,Pending,None
520,2022-08-01,2,Portugal,Female,25-34,Pending,None
521,2022-05-01,3,Algeria,Male,18-24,Accepted,Refugee status
522,2023-01-01,10,Turkey,Male,25-34,Rejected,None
523,2025-10-01,5,Georgia,Female,35-44,Pending,None
524,2024-10-01,3,Senegal,Male,18-24,Rejected,None
525,2023-11-01,1,Bangladesh,Female,25-34,Pending,None
526,2023-03-01,3,Portugal,Male,35-44,Pending,None
527,2022-10-01,9,Senegal,Male,25-34,Pending,None
528,2023-07-01,1,Algeria,Male,45-54,Accepted,Subsidiary protection
529,2025-10-01,2,Spain,Male,35-44,Pending,None
530,2025-09-01,1,Spain,Female,18-24,Rejected,None
531,2025-11-01,5,Algeria,Female,45-54,Pending,None
532,2024-10-01,6,Morocco,Male,25-34,Accepted,Subsidiary protection
533,2024-05-01,5,Spain,Male,55+,Withdrawn,None
534,2022-06-01,7,Tunisia,Male,55+,Pending,None
535,2024-05-01,6,Georgia,Male,18-24,Accepted,Subsidiary protection
536,2024-11-01,10,Tunisia,Female,25-34,Rejected,None
537,2023-09-01,3,Algeria,Male,35-44,Pending,None
538,2025-03-01,1,Senegal,Female,18-24,Pending,None
539,2024-05-01,4,Spain,Male,25-34,Rejected,None
540,2025-08-01,6,Spain,Male,55+,Pending,None
541,2022-06-01,2,Ukraine,Male,25-34,Pending,None
542,2024-09-01,2,Algeria,Male,25-34,Accepted,Subsidiary protection
543,2023-05-01,6,Guinea,Female,25-34,Pending,None
544,2022-05-01,1,China,Male,35-44,Rejected,None
545,2023-03-01,5,Spain,Female,45-54,Rejected,None
546,2025-01-01,6,Afghanistan,Male,45-54,Rejected,None
547,2022-09-01,10,Tunisia,Female,18-24,Pending,None
548,2024-08-01,6,Guinea,Female,18-24,Withdrawn,None
549,2022-10-01,1,Morocco,Male,55+,Rejected,None
550,2023-10-01,3,Syria,Female,55+,Accepted,Subsidiary protection
551,2022-07-01,2,China,Male,25-34,Rejected,None
552,2025-01-01,2,Afghanistan,Male,25-34,Rejected,None
553,2025-06-01,7,Nigeria,Male,25-34,Accepted,Temporary protection
554,2024-02-01,4,Ukraine,Male,25-34,Accepted,Subsidiary protection
555,2023-07-01,6,Turkey,Male,35-44,Accepted,Refugee status
556,2025-09-01,6,Guinea,Male,25-34,Pending,None
557,2025-10-01,5,Tunisia,Female,35-44,Pending,None
558,2025-09-01,6,Bangladesh,Female,25-34,Accepted,Temporary protection
559,2025-02-01,1,Ukraine,Male,18-24,Accepted,Temporary protection
560,2022-11-01,1,Senegal,Male,25-34,Rejected,None
561,2022-08-01,1,Portugal,Female,18-24,Rejected,None
562,2023-10-01,7,Bangladesh,Female,35-44,Accepted,Subsidiary protection
563,2024-04-01,9,Portugal,Male,18-24,Pending,None
564,2022-10-01,9,Afghanistan,Male,18-24,Accepted,Subsidiary protection
565,2022-07-01,1,Turkey,Female,35-44,Pending,None
566,2023-04-01,10,Nigeria,Female,25-34,Rejected,None
567,2023-05-01,8,China,Female,25-34,Accepted,Temporary protection
568,2022-11-01,1,Tunisia,Male,25-34,Rejected,None
569,2023-11-01,4,Morocco,Female,55+,Pending,None
570,2024-01-01,10,Morocco,Female,55+,Rejected,None
571,2022-05-01,3,Senegal,Male,25-34,Accepted,Subsidiary protection
572,2022-01-01,9,Syria,Female,35-44,Pending,None
573,2022-02-01,4,China,Male,35-44,Accepted,Refugee status
574,2025-02-01,2,India,Female,45-54,Pending,None
575,2025-03-01,1,China,Male,45-54,Pending,None
576,2022-08-01,1,Turkey,Female,25-34,Accepted,Temporary protection
577,2025-10-01,6,Côte d'Ivoire,Male,25-34,Accepted,Subsidiary protection
578,2023-02-01,1,Ukraine,Female,45-54,Accepted,Subsidiary protection
579,2025-07-01,2,Côte d'Ivoire,Female,25-34,Accepted,Refugee status
580,2022-09-01,9,Morocco,Male,25-34,Pending,None
581,2025-04-01,1,India,Male,18-24,Accepted,Refugee status
582,2023-05-01,2,India,Female,25-34,Accepted,Refugee status
583,2025-02-01,8,Tunisia,Male,18-24,Accepted,Refugee status
584,2022-04-01,9,Nigeria,Male,18-24,Accepted,Refugee status
585,2024-04-01,7,Afghanistan,Male,25-34,Pending,None
586,2025-06-01,2,Guinea,Male,25-34,Accepted,Subsidiary protection
587,2022-07-01,1,Portugal,Male,35-44,Pending,None
588,2023-08-01,7,Côte d'Ivoire,Male,35-44,Pending,None
589,2025-07-01,7,Spain,Male,35-44,Accepted,Refugee status
590,2025-09-01,6,India,Male,25-34,Accepted,Refugee status
591,2024-01-01,1,Côte d'Ivoire,Female,35-44,Pending,None
592,2022-03-01,5,Algeria,Male,18-24,Pending,None
593,2025-10-01,6,Afghanistan,Male,25-34,Accepted,Refugee status
594,2022-09-01,8,Portugal,Male,25-34,Accepted,Subsidiary protection
595,2023-08-01,1,Italy,Male,55+,Rejected,None
596,2025-05-01,1,Algeria,Male,18-24,Rejected,None
597,2022-06-01,2,Bangladesh,Male,25-34,Pending,None
598,2023-11-01,7,Morocco,Male,18-24,Rejected,None
599,2024-06-01,8,Côte d'Ivoire,Female,25-34,Rejected,None
600,2022-03-01,1,Afghanistan,Male,25-34,Rejected,None
601,2023-12-01,3,India,Female,18-24,Pending,None
602,2022-03-01,4,Syria,Male,25-34,Rejected,None
603,2024-08-01,1,Italy,Male,25-34,Pending,None
604,2025-07-01,7,Afghanistan,Male,35-44,Pending,None
605,2022-10-01,3,Ukraine,Female,45-54,Accepted,Subsidiary protection
606,2023-01-01,8,Portugal,Female,55+,Pending,None
607,2022-07-01,4,Turkey,Male,18-24,Pending,None
608,2023-08-01,7,Nigeria,Female,25-34,Pending,None
609,2022-01-01,1,Nigeria,Male,55+,Rejected,None
610,2025-08-01,2,Guinea,Male,25-34,Accepted,Refugee status
611,2022-05-01,2,Italy,Male,25-34,Accepted,Refugee status
612,2024-09-01,1,Tunisia,Male,25-34,Accepted,Refugee status
613,2023-04-01,4,Ukraine,Male,45-54,Pending,None
614,2025-01-01,6,Portugal,Female,45-54,Accepted,Subsidiary protection
615,2022-03-01,3,Senegal,Male,25-34,Rejected,None
616,2023-11-01,7,Côte d'Ivoire,Female,25-34,Pending,None
617,2022-05-01,1,Georgia,Male,35-44,Withdrawn,None
618,2024-10-01,1,Spain,Male,18-24,Accepted,Subsidiary protection
619,2022-10-01,1,China,Female,45-54,Accepted,Subsidiary protection
620,2024-05-01,7,Afghanistan,Male,18-24,Accepted,Temporary protection
621,2023-08-01,1,Guinea,Male,25-34,Rejected,None
622,2022-09-01,1,Bangladesh,Male,35-44,Rejected,None
623,2022-10-01,1,Morocco,Male,45-54,Rejected,None
624,2024-04-01,2,Spain,Female,35-44,Pending,None
625,2022-11-01,2,Syria,Male,25-34,Pending,None
626,2025-09-01,3,China,Male,35-44,Pending,None
627,2025-01-01,6,Spain,Female,45-54,Withdrawn,None
628,2023-05-01,2,Tunisia,Male,18-24,Accepted,Subsidiary protection
629,2023-07-01,1,Senegal,Male,35-44,Pending,None
630,2023-12-01,4,Syria,Male,35-44,Pending,None
631,2025-03-01,1,Syria,Male,45-54,Accepted,Refugee status
632,2023-08-01,1,Syria,Male,25-34,Rejected,None
633,2023-08-01,6,Georgia,Male,45-54,Rejected,None
634,2024-10-01,1,Turkey,Male,35-44,Pending,None
635,2023-01-01,6,Côte d'Ivoire,Male,25-34,Rejected,None
636,2024-07-01,5,Turkey,Male,55+,Withdrawn,None
637,2023-07-01,8,Italy,Female,18-24,Rejected,None
638,2023-11-01,2,Afghanistan,Female,45-54,Accepted,Refugee status
639,2025-02-01,5,Algeria,Male,25-34,Rejected,None
640,2022-03-01,4,India,Female,25-34,Rejected,None
641,2024-08-01,7,Morocco,Male,45-54,Rejected,None
642,2023-01-01,1,Afghanistan,Female,45-54,Rejected,None
643,2022-01-01,4,Afghanistan,Male,45-54,Accepted,Refugee status
644,2023-04-01,4,Bangladesh,Female,25-34,Pending,None
645,2025-02-01,1,Portugal,Male,35-44,Accepted,Refugee status
646,2024-12-01,1,Georgia,Female,35-44,Pending,None
647,2023-01-01,8,Bangladesh,Male,25-34,Rejected,None
648,2023-08-01,5,Afghanistan,Male,25-34,Withdrawn,None
649,2025-06-01,4,Ukraine,Male,35-44,Pending,None
650,2023-07-01,6,Ukraine,Female,25-34,Accepted,Refugee status
651,2023-01-01,1,Portugal,Male,25-34,Rejected,None
652,2023-10-01,1,Morocco,Male,45-54,Pending,None
653,2025-02-01,5,Spain,Male,25-34,Accepted,Refugee status
654,2023-09-01,6,Turkey,Male,45-54,Rejected,None
655,2024-01-01,5,Morocco,Male,18-24,Pending,None
656,2024-11-01,2,Nigeria,Male,45-54,Rejected,None
657,2025-06-01,4,Italy,Male,25-34,Accepted,Refugee status
658,2024-09-01,5,Algeria,Male,25-34,Rejected,None
659,2023-08-01,2,Côte d'Ivoire,Female,25-34,Pending,None
660,2025-01-01,4,Bangladesh,Female,35-44,Pending,None
661,2025-02-01,1,Italy,Male,25-34,Pending,None
662,2022-10-01,1,Italy,Male,35-44,Accepted,Refugee status
663,2024-10-01,6,Afghanistan,Male,25-34,Pending,None
664,2024-12-01,2,Turkey,Male,35-44,Rejected,None
665,2023-03-01,6,Tunisia,Male,25-34,Accepted,Subsidiary protection
666,2023-03-01,5,Afghanistan,Male,25-34,Rejected,None
667,2024-09-01,2,Spain,Male,35-44,Rejected,None
668,2022-01-01,6,Senegal,Female,25-34,Accepted,Subsidiary protection
669,2023-02-01,1,Afghanistan,Female,18-24,Pending,None
670,2024-07-01,1,Senegal,Female,35-44,Pending,None
671,2023-10-01,2,Senegal,Female,25-34,Rejected,None
672,2022-01-01,5,Algeria,Male,25-34,Accepted,Refugee status
673,2022-07-01,1,Ukraine,Male,45-54,Pending,None
674,2022-05-01,1,India,Male,25-34,Rejected,None
675,2024-02-01,8,Tunisia,Female,25-34,Pending,None
676,2022-02-01,8,Spain,Male,18-24,Accepted,Refugee status
677,2025-01-01,9,Guinea,Male,25-34,Accepted,Subsidiary protection
678,2024-06-01,1,Algeria,Female,45-54,Pending,None
679,2024-01-01,7,Bangladesh,Female,25-34,Rejected,None
680,2022-10-01,6,Turkey,Male,45-54,Rejected,None
681,2022-09-01,1,Senegal,Female,25-34,Accepted,Temporary protection
682,2025-03-01,1,Afghanistan,Male,18-24,Rejected,None
683,2024-06-01,1,Guinea,Male,25-34,Pending,None
684,2023-06-01,7,Côte d'Ivoire,Female,25-34,Accepted,Refugee status
685,2022-11-01,4,Spain,Female,25-34,Accepted,Subsidiary protection
686,2023-05-01,1,Portugal,Male,25-34,Accepted,Temporary protection
687,2023-03-01,1,Spain,Female,18-24,Rejected,None
688,2024-01-01,7,Senegal,Male,25-34,Accepted,Subsidiary protection
689,2023-01-01,4,Spain,Female,25-34,Accepted,Subsidiary protection
690,2025-02-01,8,Georgia,Female,35-44,Accepted,Refugee status
691,2022-03-01,1,Tunisia,Male,35-44,Rejected,None
692,2024-10-01,9,Spain,Male,18-24,Pending,None
693,2022-01-01,1,China,Female,35-44,Rejected,None
694,2022-10-01,1,China,Female,18-24,Pending,None
695,2025-10-01,9,Portugal,Female,18-24,Pending,None
696,2025-01-01,1,Georgia,Female,35-44,Rejected,None
697,2025-12-01,4,Portugal,Female,25-34,Accepted,Refugee status
698,2024-01-01,2,Tunisia,Male,25-34,Accepted,Subsidiary protection
699,2022-07-01,6,Italy,Male,25-34,Accepted,Temporary protection
700,2025-12-01,1,Algeria,Male,25-34,Pending,None
701,2025-01-01,2,Turkey,Male,35-44,Accepted,Subsidiary protection
702,2024-01-01,1,Portugal,Male,35-44,Rejected,None
703,2025-01-01,9,Morocco,Male,18-24,Pending,None
704,2023-02-01,8,Portugal,Male,18-24,Rejected,None
705,2025-02-01,7,Afghanistan,Male,25-34,Pending,None
706,2025-01-01,8,Syria,Male,45-54,Rejected,None
707,2022-07-01,4,Tunisia,Female,35-44,Rejected,None
708,2022-02-01,1,Portugal,Male,25-34,Rejected,None
709,2025-05-01,1,Afghanistan,Male,25-34,Rejected,None
710,2024-11-01,7,Spain,Male,25-34,Rejected,None
711,2023-03-01,3,Portugal,Female,45-54,Withdrawn,None
712,2024-03-01,1,Portugal,Female,55+,Rejected,None
713,2022-02-01,1,Portugal,Male,18-24,Rejected,None
714,2022-09-01,10,Portugal,Male,25-34,Pending,None
715,2022-05-01,1,Turkey,Male,25-34,Rejected,None
716,2022-02-01,2,Syria,Female,25-34,Accepted,Refugee status
717,2022-07-01,5,Bangladesh,Female,25-34,Withdrawn,None
718,2022-03-01,5,Bangladesh,Male,35-44,Rejected,None
719,2025-10-01,1,Spain,Female,25-34,Pending,None
720,2022-04-01,5,Senegal,Male,25-34,Pending,None
721,2022-07-01,1,Guinea,Female,35-44,Pending,None
722,2023-12-01,1,Tunisia,Female,25-34,Accepted,Refugee status
723,2024-05-01,4,Spain,Female,35-44,Rejected,None
724,2024-10-01,8,Nigeria,Female,18-24,Pending,None
725,2022-05-01,6,Nigeria,Male,25-34,Pending,None
726,2022-07-01,1,Georgia,Female,25-34,Pending,None
727,2022-01-01,1,Côte d'Ivoire,Male,45-54,Rejected,None
728,2022-08-01,3,Georgia,Male,18-24,Accepted,Refugee status
729,2022-10-01,1,Ukraine,Male,35-44,Pending,None
730,2025-04-01,1,Georgia,Male,25-34,Accepted,Temporary protection
731,2024-05-01,1,Georgia,Female,35-44,Pending,None
732,2022-11-01,1,Guinea,Male,18-24,Rejected,None
733,2022-06-01,4,Guinea,Male,25-34,Rejected,None
734,2025-04-01,1,Guinea,Male,25-34,Pending,None
735,2024-11-01,1,Morocco,Male,25-34,Rejected,None
736,2022-05-01,1,Morocco,Male,18-24,Rejected,None
737,2024-03-01,4,Ukraine,Male,25-34,Pending,None
738,2025-05-01,2,Turkey,Male,25-34,Pending,None
739,2023-01-01,1,Morocco,Male,45-54,Pending,None
740,2024-12-01,2,Senegal,Female,35-44,Pending,None
741,2023-07-01,1,Algeria,Female,18-24,Pending,None
742,2022-08-01,7,Italy,Female,25-34,Rejected,None
743,2023-02-01,2,Morocco,Male,25-34,Pending,None
744,2023-05-01,5,Bangladesh,Male,35-44,Rejected,None
745,2022-02-01,6,Georgia,Female,25-34,Accepted,Refugee status
746,2023-04-01,4,India,Male,25-34,Accepted,Refugee status
747,2025-11-01,4,India,Female,25-34,Rejected,None
748,2022-07-01,2,India,Male,25-34,Rejected,None
749,2022-01-01,2,Ukraine,Male,25-34,Withdrawn,None
750,2023-07-01,1,Italy,Male,25-34,Pending,None
751,2025-11-01,1,Turkey,Female,35-44,Accepted,Subsidiary protection
752,2024-09-01,2,Nigeria,Male,55+,Pending,None
753,2024-01-01,3,Italy,Female,35-44,Pending,None
754,2024-12-01,1,Ukraine,Female,18-24,Pending,None
755,2022-01-01,8,China,Male,45-54,Rejected,None
756,2022-10-01,1,Côte d'Ivoire,Female,25-34,Pending,None
757,2025-05-01,1,Italy,Male,25-34,Rejected,None
758,2024-11-01,5,Algeria,Male,35-44,Rejected,None
759,2023-11-01,7,Spain,Female,18-24,Accepted,Refugee status
760,2023-01-01,3,Nigeria,Male,18-24,Accepted,Refugee status
761,2022-11-01,4,Nigeria,Male,35-44,Rejected,None
762,2022-03-01,1,Côte d'Ivoire,Female,18-24,Pending,None
763,2025-07-01,9,China,Female,25-34,Accepted,Refugee status
764,2022-10-01,5,Georgia,Female,25-34,Pending,None
765,2025-04-01,1,Morocco,Male,55+,Pending,None
766,2023-05-01,6,Tunisia,Female,25-34,Accepted,Subsidiary protection
767,2025-08-01,1,Guinea,Female,25-34,Pending,None
768,2022-02-01,2,Senegal,Male,25-34,Accepted,Refugee status
769,2024-01-01,3,Afghanistan,Female,25-34,Rejected,None
770,2022-05-01,6,Turkey,Female,25-34,Accepted,Refugee status
771,2022-01-01,10,Ukraine,Male,45-54,Pending,None
772,2023-06-01,2,Ukraine,Male,35-44,Pending,None
773,2024-07-01,5,Algeria,Male,45-54,Pending,None
774,2025-09-01,5,Afghanistan,Female,25-34,Accepted,Subsidiary protection
775,2022-08-01,1,Guinea,Male,35-44,Accepted,Subsidiary protection
776,2024-07-01,5,Guinea,Male,55+,Rejected,None
777,2025-03-01,8,Nigeria,Female,18-24,Pending,None
778,2025-09-01,4,Syria,Female,25-34,Rejected,None
779,2023-02-01,3,Afghanistan,Male,25-34,Pending,None
780,2022-02-01,5,Bangladesh,Male,25-34,Accepted,Subsidiary protection
781,2025-10-01,7,Spain,Female,25-34,Rejected,None
782,2025-06-01,1,Ukraine,Male,35-44,Rejected,None
783,2023-01-01,1,Guinea,Female,25-34,Accepted,Subsidiary protection
784,2022-07-01,5,Spain,Male,55+,Pending,None
785,2024-02-01,1,India,Male,35-44,Accepted,Subsidiary protection
786,2022-12-01,7,Ukraine,Female,25-34,Rejected,None
787,2024-04-01,1,Spain,Male,18-24,Pending,None
788,2022-05-01,1,Morocco,Female,35-44,Pending,None
789,2025-09-01,6,Algeria,Male,18-24,Accepted,Subsidiary protection
790,2023-08-01,1,Côte d'Ivoire,Male,25-34,Rejected,None
791,2022-07-01,2,Syria,Female,25-34,Accepted,Refugee status
792,2022-10-01,2,Morocco,Male,55+,Pending,None
793,2024-08-01,7,Guinea,Male,25-34,Rejected,None
794,2024-12-01,1,Bangladesh,Male,35-44,Rejected,None
795,2022-06-01,5,Ukraine,Male,55+,Rejected,None
796,2025-01-01,10,Spain,Male,25-34,Pending,None
797,2025-09-01,4,Turkey,Male,18-24,Pending,None
798,2023-02-01,1,Morocco,Female,18-24,Accepted,Refugee status
799,2024-06-01,1,Senegal,Male,25-34,Rejected,None
800,2025-03-01,4,Turkey,Male,25-34,Accepted,Subsidiary protection
801,2025-10-01,1,China,Male,25-34,Pending,None
802,2022-08-01,3,Morocco,Female,25-34,Rejected,None
803,2025-07-01,4,Algeria,Male,25-34,Accepted,Refugee status
804,2022-02-01,6,Bangladesh,Female,25-34,Rejected,None
805,2024-03-01,5,Spain,Male,25-34,Accepted,Refugee status
806,2022-08-01,5,Guinea,Male,35-44,Accepted,Refugee status
807,2022-06-01,1,Nigeria,Male,25-34,Pending,None
808,2022-12-01,2,Syria,Male,35-44,Pending,None
809,2022-08-01,7,Morocco,Female,25-34,Withdrawn,None
810,2022-03-01,6,Turkey,Male,25-34,Rejected,None
811,2023-03-01,1,Afghanistan,Male,25-34,Accepted,Temporary protection
812,2022-06-01,1,Afghanistan,Female,45-54,Accepted,Subsidiary protection
813,2023-07-01,5,Portugal,Male,35-44,Pending,None
814,2023-03-01,2,Portugal,Male,25-34,Rejected,None
815,2024-01-01,2,Georgia,Male,18-24,Pending,None
816,2025-05-01,1,Senegal,Male,25-34,Accepted,Refugee status
817,2022-07-01,2,Morocco,Female,55+,Accepted,Refugee status
818,2025-06-01,1,India,Female,35-44,Accepted,Refugee status
819,2024-02-01,1,Afghanistan,Female,25-34,Accepted,Refugee status
820,2025-12-01,2,Syria,Female,18-24,Withdrawn,None
821,2023-08-01,7,Ukraine,Male,18-24,Rejected,None
